date	C	C#	C++	CSS	Clojure	Dart	Go	HTML	Java	JavaScript	Jupyter Notebook	Kotlin	Lua	Objective-C	PHP	PowerShell	Python	Ruby	Rust	SCSS	Scala	Shell	Swift	TeX	TypeScript	Vim Script	Vue
2015-09-17	6.181105	3.137891	6.323122	1.859742	0.541016	0.100000	5.315480	3.131129	10.062893	22.749713	0.547778	0.676270	0.344898	4.706837	5.599513	0.196118	11.895584	5.356056	1.000879	0.284033	0.825049	2.718604	2.184351	0.317847	2.887672	1.082032	0.100000
2015-09-24	6.146604	3.133826	6.308003	1.856086	0.537996	0.100000	5.359785	3.127102	10.094149	22.716880	0.551446	0.679220	0.342972	4.687290	5.595158	0.195024	11.896436	5.332885	1.002017	0.282448	0.827169	2.723605	2.205783	0.316073	2.918628	1.089442	0.100000
2015-10-01	6.153743	3.140485	6.301058	1.854828	0.535690	0.100000	5.370296	3.113700	10.091067	22.760145	0.549083	0.689701	0.341503	4.680595	5.584572	0.194188	11.872238	5.310031	1.004419	0.281237	0.823624	2.732021	2.229811	0.314718	2.912816	1.084773	0.100000
2015-10-08	6.145958	3.129578	6.292449	1.857771	0.539353	0.100000	5.373552	3.096284	10.107871	22.832601	0.552670	0.685844	0.346251	4.667732	5.559995	0.193102	11.845785	5.280330	0.998801	0.279664	0.819017	2.736716	2.243974	0.319616	2.936476	1.085364	0.100000
2015-10-15	6.122179	3.117347	6.287643	1.846582	0.542723	0.100000	5.420610	3.097492	10.133033	22.800980	0.549341	0.701569	0.344166	4.652856	5.566219	0.198557	11.827388	5.248527	0.999404	0.291217	0.814084	2.740089	2.250314	0.324310	2.965120	1.078827	0.100000
2015-10-22	6.087300	3.129109	6.264791	1.853800	0.539048	0.100000	5.416776	3.089666	10.163029	22.810939	0.545622	0.703392	0.341835	4.673942	5.581120	0.197213	11.773600	5.226137	1.005785	0.289245	0.808572	2.747831	2.267946	0.322114	3.004207	1.078096	0.100000
2015-10-29	6.061399	3.148524	6.244682	1.845912	0.536755	0.100000	5.419912	3.083066	10.159063	22.831708	0.543300	0.713491	0.340381	4.667147	5.570465	0.196374	11.782418	5.223539	1.008051	0.288015	0.811678	2.742685	2.277934	0.320744	3.030700	1.073509	0.100000
2015-11-05	6.081917	3.158169	6.225174	1.842808	0.533958	0.100000	5.417725	3.073517	10.171257	22.797421	0.553494	0.709774	0.338608	4.662369	5.541447	0.201862	11.792668	5.202839	1.009312	0.286514	0.807449	2.741421	2.350720	0.325584	3.027935	1.067917	0.100000
2015-11-12	6.075311	3.170290	6.250000	1.831004	0.530538	0.100000	5.415373	3.060300	10.209627	22.793737	0.556418	0.705228	0.336439	4.645445	5.505952	0.200569	11.788302	5.169513	1.022257	0.291149	0.808747	2.730331	2.380952	0.323499	3.060300	1.061077	0.100000
2015-11-19	6.072692	3.190737	6.239949	1.820521	0.527501	0.100000	5.416533	3.068511	10.254101	22.811193	0.566098	0.701190	0.334513	4.625281	5.474429	0.199421	11.740109	5.146349	1.029270	0.289482	0.804117	2.727565	2.393052	0.321647	3.113541	1.055002	0.100000
2015-11-26	6.061576	3.194009	6.247200	1.817833	0.524867	0.100000	5.427895	3.059592	10.254113	22.806119	0.576074	0.704090	0.339243	4.621392	5.485502	0.198425	11.739103	5.120655	1.030532	0.288037	0.800102	2.733150	2.406708	0.320041	3.117199	1.049734	0.100000
2015-12-03	6.066786	3.186337	6.232475	1.816212	0.522559	0.100000	5.423146	3.065256	10.272750	22.795055	0.586286	0.707367	0.337752	4.601071	5.474127	0.197553	11.751211	5.104512	1.026001	0.293143	0.802957	2.740250	2.415243	0.318634	3.141728	1.045119	0.100000
2015-12-10	6.060798	3.172894	6.225459	1.811273	0.519316	0.100000	5.446485	3.065231	10.310323	22.792907	0.582647	0.715643	0.335655	4.578847	5.440152	0.202660	11.728942	5.079164	1.032299	0.291324	0.797973	2.748575	2.444585	0.322989	3.172894	1.038632	0.100000
2015-12-17	6.054688	3.162802	6.205897	1.801915	0.516633	0.100000	5.449849	3.068296	10.364163	22.769657	0.585938	0.711946	0.340222	4.567792	5.437248	0.201613	11.750252	5.052923	1.045867	0.289819	0.793851	2.740675	2.469758	0.321321	3.175403	1.033266	0.100000
2015-12-24	6.027346	3.161064	6.202960	1.793778	0.520572	0.100000	5.475414	3.054441	10.386352	22.786001	0.583292	0.721274	0.338685	4.559709	5.431510	0.206974	11.741094	5.036377	1.047416	0.288510	0.790266	2.740843	2.496237	0.319870	3.173608	1.028600	0.100000
2015-12-31	6.015742	3.154673	6.190655	1.811594	0.518491	0.100000	5.478511	3.054723	10.388556	22.788606	0.587206	0.724638	0.343578	4.553973	5.428536	0.206147	11.725387	5.016242	1.055722	0.287356	0.793353	2.748626	2.492504	0.318591	3.185907	1.036982	0.100000
2016-01-07	6.011065	3.176478	6.185118	1.808914	0.515945	0.100000	5.470255	3.058370	10.374837	22.794803	0.602971	0.727295	0.348107	4.550258	5.401877	0.205135	11.705103	4.997824	1.075402	0.285945	0.795674	2.766209	2.505128	0.317026	3.188910	1.038105	0.100000
2016-01-14	6.008531	3.189714	6.163071	1.817395	0.513074	0.100000	5.483093	3.047537	10.409841	22.773073	0.605798	0.729431	0.352352	4.549669	5.390369	0.210175	11.683254	4.976201	1.069420	0.284354	0.791247	2.775546	2.509736	0.321444	3.214440	1.038511	0.100000
2016-01-21	5.992877	3.186786	6.164804	1.817512	0.509640	0.100000	5.513938	3.063981	10.444554	22.774162	0.607884	0.730689	0.356134	4.543780	5.372713	0.208768	11.648041	4.955176	1.068402	0.282451	0.792091	2.769250	2.511359	0.319293	3.242048	1.031561	0.100000
2016-01-28	5.986818	3.179544	6.139387	1.806420	0.506530	0.100000	5.523007	3.051385	10.496766	22.787746	0.622483	0.726230	0.353961	4.540461	5.346027	0.207494	11.656292	4.924936	1.067985	0.280727	0.787257	2.782863	2.538753	0.317344	3.246674	1.031368	0.100000
2016-02-04	5.978030	3.192329	6.135826	1.796444	0.503732	0.100000	5.522850	3.058809	10.499484	22.789343	0.631183	0.740426	0.358075	4.527523	5.334709	0.206348	11.634399	4.909874	1.068156	0.279177	0.782910	2.797839	2.549008	0.315591	3.271227	1.025672	0.100000
2016-02-11	5.982132	3.193287	6.127007	1.786792	0.501026	0.100000	5.511288	3.048412	10.479295	22.817820	0.633828	0.742485	0.362188	4.515272	5.312085	0.205240	11.650368	4.895569	1.074490	0.277677	0.784740	2.800918	2.559459	0.313896	3.295907	1.020162	0.100000
2016-02-18	5.957523	3.185745	6.125510	1.781857	0.509959	0.100000	5.537557	3.041757	10.511159	22.828174	0.635949	0.737941	0.359971	4.493641	5.291577	0.203984	11.627070	4.871610	1.085913	0.287977	0.791937	2.807775	2.567795	0.317975	3.317735	1.013919	0.100000
2016-02-25	5.934276	3.184827	6.125127	1.777301	0.506948	0.100000	5.558538	3.041689	10.532594	22.806704	0.638158	0.733584	0.357846	4.473072	5.272261	0.202779	11.647880	4.860738	1.085465	0.298205	0.787261	2.809089	2.576490	0.322061	3.339894	1.007932	0.100000
2016-03-03	5.920076	3.182709	6.116026	1.781367	0.504721	0.100000	5.581616	3.063951	10.527878	22.795558	0.641292	0.736298	0.362211	4.471231	5.266908	0.201888	11.650140	4.851256	1.092572	0.296894	0.783801	2.808622	2.577044	0.320646	3.343032	1.003503	0.100000
2016-03-10	5.918488	3.171884	6.107501	1.777909	0.502067	0.100000	5.593621	3.059657	10.537507	22.805670	0.637921	0.738334	0.360307	4.459539	5.251034	0.200827	11.665682	4.831660	1.104548	0.301240	0.779681	2.805670	2.587123	0.318960	3.354991	1.010041	0.100000
2016-03-17	5.907916	3.194738	6.101715	1.767677	0.499178	0.100000	5.626028	3.071412	10.594315	22.768381	0.634249	0.739958	0.369979	4.439746	5.220813	0.211416	11.645525	4.809725	1.109937	0.299507	0.775194	2.807141	2.595725	0.317125	3.370918	1.004228	0.100000
2016-03-24	5.890259	3.208087	6.106469	1.764740	0.496698	0.100000	5.644831	3.062000	10.629346	22.766318	0.631099	0.742126	0.373985	4.429381	5.200725	0.210366	11.646117	4.785835	1.121954	0.298019	0.771343	2.804885	2.606206	0.315550	3.377549	0.999240	0.100000
2016-03-31	5.892961	3.216987	6.079116	1.762653	0.494474	0.100000	5.660268	3.054101	10.628272	22.763234	0.639907	0.750436	0.383944	4.415358	5.189063	0.226876	11.640489	4.770215	1.122746	0.302501	0.767888	2.798138	2.629436	0.314136	3.385689	0.994764	0.100000
2016-04-07	5.874183	3.217779	6.117252	1.759361	0.491927	0.100000	5.671625	3.061520	10.596678	22.773309	0.636611	0.752358	0.381967	4.409977	5.191273	0.225708	11.621043	4.751432	1.116963	0.300943	0.763933	2.818450	2.650616	0.318305	3.374038	1.001215	0.100000
2016-04-14	5.843408	3.212435	6.108233	1.755901	0.489349	0.100000	5.682211	3.062752	10.616005	22.740357	0.644790	0.759931	0.385723	4.386874	5.187104	0.236039	11.640760	4.726540	1.111111	0.299367	0.765688	2.826713	2.659758	0.316638	3.425446	0.995970	0.100000
2016-04-21	5.820682	3.219708	6.107133	1.747350	0.486966	0.100000	5.677456	3.065024	10.638785	22.721283	0.641650	0.767688	0.383844	4.371240	5.173303	0.234890	11.658551	4.720710	1.122887	0.303638	0.761959	2.812948	2.675451	0.315096	3.454598	0.991120	0.100000
2016-04-28	5.800821	3.216975	6.114533	1.739676	0.484828	0.100000	5.675337	3.062971	10.643395	22.718458	0.644536	0.775724	0.387862	4.352042	5.179101	0.233858	11.687201	4.705681	1.129363	0.302304	0.764317	2.806297	2.692220	0.313712	3.450833	0.992471	0.100000
2016-05-05	5.798911	3.211530	6.105311	1.736269	0.482297	0.100000	5.657059	3.064004	10.672946	22.707671	0.658193	0.783023	0.385837	4.363368	5.169088	0.232637	11.677258	4.681117	1.129142	0.300726	0.760327	2.791648	2.712211	0.312074	3.495234	0.987290	0.100000
2016-05-12	5.792356	3.201039	6.097217	1.750127	0.479874	0.100000	5.679444	3.059900	10.675775	22.689550	0.677469	0.784734	0.395190	4.364026	5.143115	0.231468	11.675041	4.657596	1.140405	0.299215	0.756507	2.788912	2.709874	0.310506	3.517191	0.993621	0.100000
2016-05-19	5.777878	3.214928	6.120728	1.747977	0.477743	0.100000	5.699191	3.068795	10.684577	22.673112	0.685701	0.781250	0.393435	4.350270	5.131520	0.230441	11.645683	4.636915	1.135342	0.309128	0.753147	2.793390	2.725944	0.314748	3.524056	0.989209	0.100000
2016-05-26	5.765252	3.209752	6.100766	1.755858	0.475312	0.100000	5.703741	3.064363	10.697310	22.697534	0.693396	0.782866	0.397025	4.339317	5.116591	0.229268	11.675893	4.613320	1.140748	0.307555	0.749315	2.795951	2.717665	0.313147	3.539675	0.984175	0.100000
2016-06-02	5.762485	3.218084	6.090975	1.753800	0.473248	0.100000	5.701242	3.056623	10.695396	22.660208	0.701520	0.779467	0.395301	4.353878	5.116642	0.228272	11.680864	4.593285	1.152497	0.306219	0.746061	2.800512	2.716998	0.322922	3.574411	0.979901	0.100000
2016-06-09	5.743112	3.220799	6.086812	1.746217	0.471201	0.100000	5.704307	3.065580	10.710128	22.645379	0.709574	0.776096	0.393592	4.351682	5.111148	0.227285	11.685792	4.573424	1.169688	0.304895	0.742835	2.810577	2.732967	0.321526	3.581130	0.975664	0.100000
2016-06-16	5.738564	3.233460	6.097225	1.738123	0.469017	0.100000	5.705457	3.056889	10.721183	22.628704	0.711803	0.783535	0.402803	4.331512	5.109529	0.231750	11.681289	4.552226	1.180820	0.309000	0.739392	2.803068	2.736854	0.320035	3.597638	0.976659	0.100000
2016-06-23	5.727308	3.228818	6.100708	1.746197	0.466751	0.100000	5.694361	3.069573	10.718796	22.623689	0.724837	0.779749	0.400857	4.321564	5.112295	0.230630	11.696228	4.535720	1.180605	0.307506	0.746801	2.795014	2.734611	0.318489	3.618692	0.977431	0.100000
2016-06-30	5.710535	3.227218	6.098895	1.744886	0.464938	0.100000	5.710535	3.068592	10.720928	22.585056	0.732961	0.793130	0.399300	4.321190	5.103380	0.235204	11.700033	4.523575	1.197900	0.306312	0.743901	2.789629	2.751340	0.322722	3.626518	0.973635	0.100000
2016-07-07	5.693756	3.222470	6.112895	1.741876	0.462686	0.100000	5.726417	3.059169	10.734310	22.551848	0.745741	0.800174	0.397365	4.305699	5.105873	0.234065	11.714115	4.507104	1.192096	0.304828	0.740297	2.808775	2.759784	0.321158	3.636166	0.968918	0.100000
2016-07-14	5.684096	3.224059	6.095909	1.744785	0.460580	0.100000	5.749119	3.050664	10.750474	22.562991	0.742346	0.801951	0.395557	4.296938	5.098889	0.232999	11.752912	4.486589	1.186670	0.303441	0.736928	2.801409	2.763479	0.319697	3.641290	0.964508	0.100000
2016-07-21	5.678199	3.243914	6.083014	1.743402	0.458790	0.100000	5.742970	3.060398	10.757273	22.545474	0.750256	0.804232	0.394020	4.291035	5.089869	0.232094	11.777406	4.469153	1.182059	0.302262	0.734064	2.801317	2.779727	0.318454	3.648729	0.960760	0.100000
2016-07-28	5.659060	3.248322	6.077852	1.761074	0.456376	0.100000	5.728859	3.081879	10.775839	22.523490	0.762416	0.810738	0.391946	4.279195	5.084564	0.230872	11.774497	4.456376	1.175839	0.300671	0.730201	2.813423	2.775839	0.316779	3.661745	0.955705	0.112752
2016-08-04	5.654031	3.240790	6.097170	1.767218	0.453817	0.100000	5.728777	3.075280	10.832888	22.493326	0.763481	0.806193	0.395088	4.260545	5.077416	0.240256	11.761879	4.436733	1.169247	0.298986	0.726108	2.808329	2.797651	0.320342	3.673251	0.955686	0.112120
2016-08-11	5.642933	3.225292	6.099894	1.764081	0.451647	0.100000	5.717322	3.087141	10.839532	22.444208	0.781084	0.818278	0.398512	4.245484	5.095643	0.239107	11.780021	4.426142	1.174283	0.297556	0.722635	2.800213	2.810840	0.318810	3.692880	0.951116	0.122210
2016-08-18	5.624570	3.208754	6.116192	1.770894	0.449331	0.100000	5.735582	3.087170	10.873817	22.434847	0.782365	0.819369	0.407041	4.229000	5.085373	0.243168	11.756621	4.408733	1.173548	0.296030	0.729503	2.806999	2.801713	0.322461	3.710948	0.951525	0.121584
2016-08-25	5.621348	3.215959	6.121375	1.763251	0.447392	0.100000	5.768725	3.089636	10.900574	22.416969	0.784252	0.821096	0.405284	4.216011	5.079215	0.242118	11.747987	4.389705	1.173746	0.300016	0.726354	2.794884	2.794884	0.321070	3.731775	0.947418	0.126322
2016-09-01	5.602432	3.207379	6.142236	1.766155	0.445469	0.100000	5.764897	3.097322	10.921859	22.409727	0.786122	0.817567	0.403543	4.203134	5.062628	0.241078	11.728945	4.376081	1.179183	0.303967	0.723233	2.793355	2.814318	0.319690	3.757665	0.943347	0.136261
2016-09-08	5.604797	3.201251	6.152242	1.757039	0.443170	0.100000	5.782065	3.086548	10.959333	22.377477	0.787278	0.813347	0.401460	4.186653	5.041710	0.245047	11.757039	4.358707	1.183525	0.302398	0.719499	2.784150	2.810219	0.323253	3.785193	0.943691	0.140772
2016-09-15	5.602866	3.203863	6.142902	1.755115	0.441375	0.100000	5.779416	3.079240	10.940908	22.380309	0.810053	0.815246	0.410219	4.169696	5.026483	0.249247	11.761346	4.346246	1.194309	0.311559	0.716585	2.788452	2.814415	0.321944	3.801018	0.939869	0.145394
2016-09-22	5.590608	3.190939	6.149152	1.753206	0.449938	0.100000	5.797476	3.071990	10.927803	22.367604	0.811957	0.827472	0.408564	4.168391	5.011378	0.258585	11.760447	4.339057	1.189491	0.310302	0.718866	2.782375	2.813405	0.320645	3.842573	0.936078	0.149979
2016-09-29	5.574446	3.209686	6.130860	1.767130	0.448223	0.100000	5.790829	3.060278	10.917053	22.364760	0.819165	0.834621	0.412159	4.152499	4.997424	0.262751	11.792890	4.327666	1.195260	0.309119	0.716126	2.782071	2.807831	0.319423	3.869140	0.932509	0.154560
2016-10-06	5.559830	3.231266	6.134277	1.764374	0.446222	0.100000	5.800892	3.051752	10.929887	22.367544	0.830897	0.841155	0.410320	4.133969	4.990511	0.261579	11.781300	4.313484	1.195056	0.312869	0.712930	2.774786	2.805560	0.317998	3.887778	0.928348	0.164128
2016-10-13	5.553854	3.231240	6.120470	1.766207	0.444104	0.100000	5.824400	3.052578	10.964778	22.353241	0.832057	0.847371	0.408372	4.124553	4.977029	0.260337	11.796835	4.293007	1.199592	0.311383	0.724860	2.766718	2.797346	0.316488	3.889740	0.929045	0.163349
2016-10-20	5.568552	3.239422	6.112693	1.759561	0.442433	0.100000	5.843165	3.051261	10.964199	22.335232	0.834011	0.859439	0.411920	4.119203	4.963385	0.259357	11.803295	4.276851	1.205248	0.315297	0.722132	2.756306	2.791904	0.315297	3.905614	0.930635	0.162734
2016-10-27	5.559494	3.250633	6.101266	1.756962	0.440506	0.100000	5.853165	3.043038	10.977215	22.313924	0.835443	0.865823	0.410127	4.106329	4.962025	0.268354	11.812658	4.263291	1.220253	0.313924	0.718987	2.749367	2.794937	0.313924	3.924051	0.926582	0.162025
2016-11-03	5.551634	3.237192	6.106293	1.754740	0.438685	0.100000	5.874344	3.045583	11.007463	22.287213	0.837031	0.862243	0.408431	4.099435	4.961678	0.267245	11.799113	4.250706	1.230335	0.312626	0.721057	2.737999	2.808592	0.312626	3.933038	0.927793	0.171440
2016-11-10	5.535463	3.244927	6.108097	1.753064	0.437010	0.100000	5.902150	3.038979	11.000603	22.267430	0.833836	0.858951	0.411895	4.088809	4.957806	0.271248	11.834438	4.239502	1.225638	0.311433	0.718304	2.737593	2.807916	0.311433	3.948162	0.924252	0.175809
2016-11-17	5.525276	3.250163	6.110306	1.760088	0.435022	0.100000	5.920296	3.035152	11.000550	22.261113	0.840042	0.860043	0.410021	4.080204	4.950248	0.270014	11.835592	4.220211	1.230062	0.310016	0.715036	2.735137	2.805140	0.310016	3.970199	0.925046	0.180009
2016-11-24	5.527338	3.236729	6.099990	1.757793	0.433224	0.100000	5.910766	3.032566	11.034757	22.273678	0.836570	0.861468	0.418285	4.063340	4.949706	0.268898	11.821532	4.202769	1.229957	0.308734	0.717060	2.733791	2.803506	0.313714	3.998606	0.921223	0.189224
2016-12-01	5.507907	3.232363	6.117694	1.754995	0.436270	0.100000	5.914432	3.024144	11.045560	22.264637	0.842794	0.857667	0.416439	4.050369	4.952655	0.267711	11.833821	4.189182	1.234445	0.307372	0.713896	2.736602	2.806009	0.317287	4.015666	0.917158	0.188389
2016-12-08	5.501235	3.259259	6.103704	1.758025	0.434568	0.100000	5.935802	3.017284	11.081481	22.266667	0.854321	0.869136	0.414815	4.049383	4.933333	0.266667	11.812346	4.172840	1.234568	0.306173	0.711111	2.725926	2.804938	0.316049	4.004938	0.913580	0.197531
2016-12-15	5.493263	3.250713	6.107996	1.755680	0.432773	0.100000	5.926035	3.009737	11.079965	22.287794	0.870463	0.865545	0.413101	4.042490	4.922789	0.265565	11.817645	4.160519	1.244222	0.304908	0.708174	2.714665	2.808105	0.314744	4.037573	0.909806	0.201633
2016-12-22	5.492406	3.253307	6.099951	1.749143	0.431161	0.100000	5.923567	3.008329	11.102401	22.263596	0.867222	0.872122	0.416463	4.027438	4.914258	0.264576	11.817736	4.145027	1.259187	0.308672	0.705537	2.719255	2.812347	0.318471	4.056835	0.906418	0.210681
2016-12-29	5.487477	3.271005	6.097740	1.742909	0.429625	0.100000	5.921984	3.002490	11.101889	22.257482	0.864131	0.883660	0.419860	4.017966	4.911390	0.273397	11.804911	4.135136	1.254699	0.312454	0.703022	2.709564	2.831616	0.322218	4.061905	0.903188	0.224576
2017-01-05	5.470726	3.292161	6.107761	1.740906	0.427932	0.100000	5.932698	3.000389	11.087337	22.262206	0.880179	0.885042	0.423069	4.007003	4.901770	0.272321	11.797316	4.118848	1.254620	0.316086	0.705116	2.703754	2.830189	0.325812	4.070220	0.899630	0.233418
2017-01-12	5.454721	3.300905	6.108126	1.737573	0.425923	0.100000	5.929045	3.005663	11.083684	22.225449	0.900247	0.895407	0.421083	3.993030	4.893277	0.271042	11.804850	4.109191	1.258410	0.324282	0.701805	2.705581	2.836262	0.324282	4.099511	0.895407	0.242002
2017-01-19	5.442275	3.306821	6.093034	1.730537	0.424199	0.100000	5.938780	3.003133	11.106291	22.193300	0.906242	0.901422	0.419378	3.981682	4.873463	0.269945	11.834177	4.097373	1.267775	0.322969	0.698964	2.704266	2.844059	0.322969	4.116655	0.896602	0.250663
2017-01-26	5.434470	3.307729	6.087374	1.723476	0.422468	0.100000	5.952952	3.014882	11.099376	22.193951	0.912146	0.907345	0.422468	3.965434	4.872780	0.268843	11.843495	4.085454	1.267403	0.326452	0.696111	2.707633	2.856457	0.321651	4.109458	0.892943	0.254441
2017-02-02	5.419873	3.307365	6.079434	1.715815	0.425369	0.100000	5.979066	3.011040	11.121732	22.147876	0.922430	0.912871	0.420590	3.957367	4.870238	0.267648	11.852985	4.076853	1.285666	0.325001	0.693017	2.705157	2.858099	0.325001	4.124648	0.888974	0.253310
2017-02-09	5.405148	3.306847	6.071276	1.712899	0.423467	0.100000	6.004663	3.011848	11.124328	22.110672	0.932578	0.908788	0.418709	3.939668	4.862730	0.271209	11.876100	4.058619	1.298948	0.323548	0.694676	2.716848	2.869106	0.337822	4.120474	0.884998	0.256935
2017-02-16	5.395411	3.299829	6.059169	1.706808	0.421961	0.100000	6.007017	3.020102	11.117959	22.093685	0.943486	0.915039	0.417220	3.925659	4.859662	0.270245	11.904988	4.044187	1.308553	0.322397	0.692206	2.716670	2.896833	0.341362	4.124787	0.881851	0.256021
2017-02-23	5.389589	3.308320	6.050309	1.698995	0.420029	0.100000	6.017273	3.015716	11.118977	22.077493	0.948605	0.925008	0.415310	3.907688	4.842135	0.269008	11.921280	4.030393	1.307282	0.320921	0.689037	2.708953	2.921327	0.339799	4.157818	0.877814	0.264288
2017-03-02	5.390291	3.303727	6.048217	1.696508	0.418253	0.100000	6.015320	3.012360	11.133042	22.054608	0.949293	0.930495	0.413553	3.905259	4.835754	0.277269	11.955449	4.013346	1.311152	0.319564	0.686122	2.702195	2.918370	0.338362	4.177828	0.874101	0.263170
2017-03-09	5.397063	3.292489	6.042466	1.702366	0.420915	0.100000	6.005051	3.021233	11.116827	22.046581	0.958750	0.930689	0.420915	3.895800	4.826490	0.275933	11.968010	3.994014	1.314190	0.322701	0.682817	2.703208	2.937050	0.350762	4.181087	0.869891	0.266579
2017-03-16	5.384508	3.293120	6.045927	1.695468	0.419209	0.100000	6.013322	3.018305	11.104383	22.055056	0.978155	0.926918	0.423867	3.889329	4.806931	0.274815	11.975406	3.987144	1.318180	0.321394	0.680050	2.706228	2.929806	0.349341	4.210722	0.866365	0.270157
2017-03-23	5.391998	3.296398	6.041077	1.692243	0.417266	0.100000	6.022532	3.018221	11.122444	22.031619	0.978256	0.945802	0.421902	3.880569	4.789281	0.273541	11.975520	3.973295	1.321341	0.319904	0.676897	2.698317	2.925495	0.347721	4.242199	0.866985	0.273541
2017-03-30	5.374209	3.296551	6.052911	1.685212	0.415532	0.100000	6.039060	3.019530	11.131631	22.013943	0.978808	0.955723	0.424766	3.869061	4.778614	0.281638	12.004248	3.956785	1.320467	0.318574	0.674085	2.691722	2.917956	0.346276	4.252274	0.863382	0.281638
2017-04-06	5.369220	3.312629	6.040948	1.688521	0.418680	0.100000	6.036347	3.008972	11.134115	21.982977	0.984587	0.961583	0.423280	3.860133	4.766506	0.280653	12.040488	3.952151	1.329653	0.322061	0.676329	2.691511	2.921555	0.345066	4.251208	0.860363	0.285254
2017-04-13	5.379892	3.304005	6.021446	1.690954	0.417010	0.100000	6.030611	3.010723	11.130969	21.964073	0.985244	0.957749	0.421593	3.849326	4.756668	0.279534	12.056640	3.945560	1.333517	0.320777	0.673632	2.708276	2.928238	0.343690	4.280084	0.856933	0.293282
2017-04-20	5.371241	3.303975	6.037512	1.693059	0.415279	0.100000	6.019258	3.007347	11.139506	21.913932	0.994843	0.953772	0.419842	3.851595	4.741478	0.282937	12.079587	3.938301	1.341669	0.324009	0.670835	2.701593	2.934331	0.346826	4.303382	0.853375	0.296628
2017-04-27	5.355519	3.300600	6.032915	1.686670	0.413712	0.100000	6.010184	3.009638	11.133843	21.922168	0.991089	0.954719	0.418258	3.841608	4.728132	0.290962	12.106747	3.923441	1.345699	0.322786	0.668303	2.705037	2.945990	0.350064	4.314421	0.850155	0.313693
2017-05-04	5.342267	3.300435	6.034951	1.679645	0.411988	0.100000	6.030424	2.997102	11.114632	21.921405	1.000543	0.955270	0.416516	3.830134	4.708439	0.289750	12.155922	3.907099	1.344622	0.325969	0.665520	2.693770	2.951829	0.348606	4.346251	0.846614	0.312387
2017-05-11	5.358834	3.301908	6.030944	1.678019	0.410483	0.100000	6.030944	2.999684	11.096576	21.890929	1.001398	0.960801	0.414994	3.820650	4.691236	0.288691	12.206234	3.892823	1.348730	0.324778	0.667599	2.688439	2.959087	0.351843	4.357436	0.843520	0.315756
2017-05-18	5.360352	3.293494	6.034328	1.680446	0.408879	0.100000	6.047807	2.996945	11.098131	21.881740	1.006470	0.970525	0.413372	3.805715	4.677390	0.287563	12.225917	3.882099	1.347951	0.323508	0.669482	2.691409	2.952013	0.354960	4.353882	0.844716	0.319015
2017-05-25	5.356263	3.296162	6.032514	1.674952	0.407542	0.100000	6.063863	2.996104	11.102154	21.868422	1.016615	0.976309	0.412020	3.797752	4.666577	0.286623	12.257602	3.873886	1.348023	0.322451	0.667294	2.687089	2.942362	0.353800	4.357562	0.841954	0.317972
2017-06-01	5.347021	3.289444	6.016514	1.678197	0.406159	0.100000	6.079000	3.008257	11.100201	21.865655	1.022093	0.981924	0.410623	3.784869	4.650748	0.290114	12.251730	3.865209	1.343450	0.321357	0.669493	2.691364	2.936844	0.352600	4.382950	0.839098	0.334747
2017-06-08	5.338964	3.298511	6.014670	1.675928	0.404534	0.100000	6.103579	2.996221	11.086908	21.858191	1.022449	0.977995	0.408980	3.769727	4.654368	0.288953	12.287175	3.849744	1.346966	0.324517	0.666815	2.680596	2.933985	0.355635	4.396533	0.840187	0.333407
2017-06-15	5.337054	3.304101	6.001417	1.669767	0.403047	0.100000	6.134290	2.994065	11.086013	21.826557	1.031978	0.974400	0.407476	3.755869	4.646116	0.287891	12.299584	3.840021	1.346443	0.323324	0.664364	2.684029	2.932058	0.354327	4.433519	0.837098	0.341040
2017-06-22	5.348632	3.305384	6.001765	1.668138	0.401589	0.100000	6.165049	2.987643	11.067961	21.813769	1.028244	0.975287	0.406002	3.755516	4.642542	0.286849	12.299206	3.830538	1.354810	0.326567	0.661959	2.678729	2.934687	0.353045	4.448367	0.834069	0.339806
2017-06-29	5.340724	3.312657	6.005015	1.662927	0.400334	0.100000	6.180986	2.987110	11.050988	21.780828	1.025032	0.981039	0.404734	3.743786	4.650037	0.290352	12.331178	3.822973	1.350579	0.325547	0.664291	2.674761	2.938718	0.351942	4.465268	0.831464	0.343144
2017-07-06	5.339061	3.309517	6.000964	1.656950	0.403279	0.100000	6.185070	2.985140	11.055100	21.772673	1.043265	0.995047	0.403279	3.739096	4.642090	0.293692	12.339456	3.809232	1.354491	0.324376	0.661903	2.665147	2.954456	0.350677	4.457984	0.828475	0.346294
2017-07-13	5.346846	3.311200	5.988992	1.651232	0.401887	0.100000	6.203040	2.987943	11.051896	21.754325	1.061506	0.995981	0.401887	3.726193	4.639175	0.292679	12.331819	3.796086	1.349817	0.323257	0.659619	2.655950	2.979207	0.349467	4.477547	0.825616	0.349467
2017-07-20	5.332115	3.303735	6.002438	1.649691	0.400453	0.100000	6.202664	2.994690	11.060329	21.763733	1.070776	0.996779	0.400453	3.721598	4.622617	0.295987	12.326978	3.782537	1.362410	0.322103	0.657265	2.655175	2.994690	0.348220	4.474623	0.822669	0.348220
